target,model,family,fold,n,r2,rmse,mae,medae,mape,smape,nrmse,max_error,explained_variance,pearson_r,spearman_rho
log10_retention_time_s,poly2_ridge,linear,0,3000.0,0.6851913690972452,2.378607558196071,1.7314212170166272,1.2168843226960124,795.8000746801425,98.47737408616165,0.1781394633690481,16.05347488348676,0.6854085910123016,0.8292696893247756,0.806003696971477
log10_retention_time_s,poly2_ridge,linear,1,3000.0,0.6852660276354283,2.3405107654595096,1.725393822458349,1.215957625239976,555.1956673382382,99.7573891123698,0.1757804961978867,10.352263170684008,0.685313747167388,0.8278808086963517,0.8115587057795199
log10_retention_time_s,poly2_ridge,linear,2,3000.0,0.6903001879495585,2.3429084194982197,1.710549519518653,1.1683622189531824,762.4454630455851,100.58606569740614,0.17468667459215398,9.322465410183574,0.6903149816727525,0.8308658337761502,0.7951075163169489
log10_retention_time_s,poly2_ridge,linear,3,3000.0,0.6817664589814469,2.3783058200465863,1.737224877812756,1.2121398261669958,1028.0237596019138,100.40667600103417,0.17796211002808485,9.574598257133392,0.6818026905990173,0.8257134579151746,0.8049321092607633
log10_retention_time_s,poly2_ridge,linear,4,3000.0,0.6758318950445705,2.4209487179537525,1.74747814417431,1.1982026119686406,1143.435276716845,98.46126999130198,0.18212813742169048,9.86945143509152,0.6759407805535862,0.8221624092343598,0.8018895101790916
log10_retention_time_s,knn,neighbour,0,3000.0,0.5516639069679781,2.838581256152722,1.7113033349308646,0.7297052963916387,626.0805062071369,84.90524104160932,0.2125879655759515,11.436035817764234,0.5558150081634841,0.769163487583026,0.8223069165834186
log10_retention_time_s,knn,neighbour,1,3000.0,0.5388665041421725,2.833036476798964,1.6863160154261017,0.6929028314644239,388.2328362879384,84.9095397796226,0.21277088958002052,11.948133659164412,0.5445503986306182,0.7627224121025962,0.8243684735772228
log10_retention_time_s,knn,neighbour,2,3000.0,0.540090770771692,2.855097242586648,1.6844118491332756,0.6294130783003199,451.76653232795337,82.45866315790497,0.21287534706606523,11.888743234702815,0.5453641688741658,0.7627319376595245,0.8189115782321674
log10_retention_time_s,knn,neighbour,3,3000.0,0.5480825082649983,2.83415957150884,1.6832809191691056,0.6869175921155868,660.6555016677729,83.72952388585804,0.21207239760785948,11.687018838962128,0.5541481940408302,0.7696790759429245,0.8278472475259546
log10_retention_time_s,knn,neighbour,4,3000.0,0.5154906892380521,2.9597260338224216,1.750207873067406,0.692563477232104,1182.0228973307885,85.05746267588864,0.2226603916972612,12.782124199357902,0.5223652058553183,0.7450535472286635,0.8125556526881255
log10_retention_time_s,svr_rbf,kernel,0,3000.0,0.6781836993593049,2.404935860995531,1.4556290124867122,0.698459113988563,352.82794462903723,83.66570840169508,0.18011125132370784,14.617794821297931,0.6813187195853952,0.8254203312598601,0.8582462937093419
log10_retention_time_s,svr_rbf,kernel,1,3000.0,0.672010895515215,2.3892882096873693,1.4673400079067858,0.7443964140792176,357.1165837007089,86.25279182452117,0.17944385185348632,13.008141554720376,0.6759540121761946,0.8228687267370282,0.8575763851984669
log10_retention_time_s,svr_rbf,kernel,2,3000.0,0.6709845818233775,2.41486561252391,1.4146775815418575,0.6748189687220141,417.4410208653507,83.79529123572338,0.18005178517779766,12.407744757347622,0.6782466137810947,0.8271238983997041,0.8645531289545383
log10_retention_time_s,svr_rbf,kernel,3,3000.0,0.6453238550177597,2.510791864204325,1.4845973731926492,0.6961023771116515,510.8362391022909,85.67586514706362,0.18787567781606737,11.95438474837784,0.6513069961623017,0.8072240798169399,0.8570433381226348
log10_retention_time_s,svr_rbf,kernel,4,3000.0,0.640887274399415,2.548096354551459,1.4881975440142599,0.6841696588292425,795.9189932806773,84.47372557071759,0.19169346280812957,12.363154958899973,0.6492544301318504,0.8072668582929226,0.862161286053824
log10_retention_time_s,gpr,kernel,0,3000.0,0.6790066859919499,2.401858799543398,1.7317396804188894,1.1878614532261265,763.652869858633,97.50764799587965,0.17988080302047774,14.565401949146601,0.6791883387145194,0.8261589396803539,0.8093422040465912
log10_retention_time_s,gpr,kernel,1,3000.0,0.6757156583630122,2.375755924296686,1.653397839917604,1.0449232083769033,497.94715168931634,94.88734476020329,0.17842753017030077,10.920048234694498,0.6757213707945744,0.8224333132479473,0.8171716340891569
log10_retention_time_s,gpr,kernel,2,3000.0,0.6828918689039551,2.3707651318564897,1.7046620233086571,1.1445472739321272,730.2969533028981,99.1577084835517,0.1767636642032027,11.247169524234886,0.6829170396470156,0.8264112408032822,0.7906835213560097
log10_retention_time_s,gpr,kernel,3,3000.0,0.6650871083653762,2.439836114672254,1.7445325234733149,1.1812713386559728,985.2517450787996,97.95270738527478,0.18256625343552058,10.394793008044743,0.6651725410686751,0.8155829017469021,0.8052899924613625
log10_retention_time_s,gpr,kernel,4,3000.0,0.6552581953016026,2.496591136605731,1.703440418660423,1.044526951591782,1353.0128621226036,94.1978133346119,0.18781872174385694,11.84407244893977,0.6553243611057822,0.8095320160886214,0.8123644225534911
log10_retention_time_s,random_forest,ensemble,0,3000.0,0.6920517974396552,2.352547039742656,1.2376397199412827,0.3573720565351042,337.3383858882869,64.52467458531395,0.1761877304081341,11.23760883396935,0.6922231819113973,0.8338175703315118,0.905829643899565
log10_retention_time_s,random_forest,ensemble,1,3000.0,0.6780450744091031,2.3672077192699574,1.2502764830895319,0.3533619380427251,267.3054219836381,64.68237756407285,0.17778553025157592,12.609538578070866,0.67816910355168,0.8250062022209721,0.9049175894210371
log10_retention_time_s,random_forest,ensemble,2,3000.0,0.691731105973826,2.33748963788979,1.2044388664267405,0.3204368582314367,415.4977684729003,63.0886200483131,0.17428265157032352,12.394872144030286,0.6917530771299598,0.83431661301898,0.9052056744382196
log10_retention_time_s,random_forest,ensemble,3,3000.0,0.6650254910199787,2.4400605451350095,1.2889371030933148,0.3828482901030471,627.2393343219501,66.84934556210715,0.18258304695230462,12.416696480641482,0.6650258871202627,0.8175295184749246,0.9020040212655623
log10_retention_time_s,random_forest,ensemble,4,3000.0,0.6743189355181761,2.4265916753514296,1.2764321282900946,0.3472657124480396,554.3989289808388,64.38882368697342,0.18255265749217653,12.65472954583274,0.6744329572989054,0.8246927894321855,0.8992732701966665
log10_retention_time_s,extra_trees,ensemble,0,3000.0,0.7024693397531823,2.3124126805257106,1.2594527430997575,0.46094526496504706,402.62833963072364,69.36364712991427,0.1731819747134076,11.029213790247375,0.7026551855606713,0.841814666123993,0.9067862444252033
log10_retention_time_s,extra_trees,ensemble,1,3000.0,0.6944372581855018,2.306157852214972,1.2595677253208857,0.4150589001402272,294.3053666861913,68.2678340138232,0.1732004729717247,12.261326838062317,0.6946089039198148,0.8366264413696292,0.9076428283830359
log10_retention_time_s,extra_trees,ensemble,2,3000.0,0.6988412618987699,2.3103755319807724,1.2374228373757465,0.396190309520873,422.9852243945001,69.02320029887203,0.1722610305131931,12.275981630827381,0.6988419476403829,0.840515512950157,0.9045106796035368
log10_retention_time_s,extra_trees,ensemble,3,3000.0,0.6830450721502939,2.373523178683849,1.2880507292317662,0.4330348204488641,466.4169958514928,70.70211495717699,0.17760423807518197,12.256578297286215,0.6830801351443702,0.8311811213525925,0.9060059483165943
log10_retention_time_s,extra_trees,ensemble,4,3000.0,0.6878658116411582,2.375587978709304,1.2835244514217214,0.44856909172834913,565.474927696587,69.29539130750507,0.17871564590983177,12.648155127859104,0.6879979383080674,0.8353766419314282,0.9041291329514667
log10_retention_time_s,hist_gbr,ensemble,0,3000.0,0.7802081625567914,1.9874914044838183,1.119452523451603,0.3824436666375921,355.2468468415422,64.41129743243177,0.14884786312284912,9.659718442435656,0.7803324353356649,0.8833748297029892,0.9021692652375515
log10_retention_time_s,hist_gbr,ensemble,1,3000.0,0.7816397407350866,1.949510740122222,1.0798651634291996,0.3655986188168055,288.74535620297286,64.69148099862069,0.14641503482873935,12.449108527456291,0.781643096846937,0.8847286500119701,0.9081133501231483
log10_retention_time_s,hist_gbr,ensemble,2,3000.0,0.7848433223678868,1.9528201914903147,1.0847834640619078,0.35197308991449766,383.1286654916107,63.80659293225288,0.1456017924084786,10.375479400442655,0.7848516249410691,0.8865830597365346,0.897492737461578
log10_retention_time_s,hist_gbr,ensemble,3,3000.0,0.7686454105636704,2.0278404535308967,1.130060546890333,0.3850330992832523,654.1093145152348,65.59211461553127,0.15173774662149966,9.886870495247459,0.768697303590157,0.8772098327242689,0.906183890951942
log10_retention_time_s,hist_gbr,ensemble,4,3000.0,0.762606568634745,2.071737837471698,1.1406897203450417,0.34164397558946763,729.7717813818431,63.70522161389732,0.15585697902914822,10.354333652549686,0.7629816241144141,0.8746932628634001,0.8997449972999689
log10_retention_time_s,xgboost,boosting,0,3000.0,0.7854416127784601,1.9636868293001528,1.0224437908355495,0.2513517584144863,310.9299776461224,55.606660693145095,0.1470650830108737,10.342506408691406,0.7855256719679807,0.8873883144885572,0.913042136022298
log10_retention_time_s,xgboost,boosting,1,3000.0,0.775595596141841,1.9763075021567202,1.0137086208246056,0.24516101668844847,248.8561282289175,54.52624380064689,0.14842756482707756,11.414899230003357,0.7755995214286397,0.8822898060995424,0.92434073360066
log10_retention_time_s,xgboost,boosting,2,3000.0,0.7950575036115679,1.905903261150621,0.9822250654637458,0.2359107079568456,337.91360051495076,55.330957851481955,0.14210367764013945,10.568566083908081,0.7950577204582171,0.8938284389001372,0.9161772437990116
log10_retention_time_s,xgboost,boosting,3,3000.0,0.7660362277210453,2.039243236303876,1.0528551505672277,0.24757001979476012,582.009542137805,57.063565070387966,0.15259098562271084,10.26360535621643,0.766138235590121,0.877337094317327,0.9191127063720863
log10_retention_time_s,xgboost,boosting,4,3000.0,0.7705232715991313,2.036900307569223,1.0442642724370887,0.23185815809184007,669.4464249490987,54.85931987120076,0.15323614927490498,11.266714930534363,0.7709956279029359,0.8821258974111553,0.9142190655754264
log10_retention_time_s,lightgbm,boosting,0,3000.0,0.7922311578133964,1.9323673419251783,1.0678248997328217,0.3258390133273347,321.5935773508995,60.83398112019,0.14471949361141728,9.515777123977688,0.7924140634365415,0.8902779211165839,0.908869935076942
log10_retention_time_s,lightgbm,boosting,1,3000.0,0.7838229740972971,1.939740351465359,1.0490638663007519,0.325500898466317,280.1400367404755,59.60420386438807,0.1456812446699864,11.465990568735918,0.783822981014081,0.8859390212445937,0.9151358317789099
log10_retention_time_s,lightgbm,boosting,2,3000.0,0.793376022882342,1.9137059205593847,1.034437185446433,0.3072462857054135,391.3135508799335,60.096114610718956,0.14268544200350455,11.140059150265689,0.7933908272149242,0.8912393887417405,0.9069545037657373
log10_retention_time_s,lightgbm,boosting,3,3000.0,0.7786205142323237,1.9836425255286891,1.0727771789614002,0.3261103476802448,630.7003513345248,61.40825070437481,0.1484305367329126,10.277629991189805,0.7787721052080111,0.883312976656014,0.9164159127853576
log10_retention_time_s,lightgbm,boosting,4,3000.0,0.7762368618202325,2.0113827492154175,1.0948176409345949,0.3294458324670076,702.7621606298942,61.73902302622602,0.15131646161689624,10.698781492827033,0.7766043192212515,0.8829489436392259,0.9067943651512532
log10_retention_time_s,catboost,boosting,0,3000.0,0.8100769697377648,1.8475163680259843,1.1060201739451352,0.44853358645155406,334.9725509649369,67.16074934398539,0.13836480643123908,9.289548319202687,0.8101536074115974,0.9002154558574051,0.8971557803541175
log10_retention_time_s,catboost,boosting,1,3000.0,0.7962684403552283,1.8830765989939469,1.101726935022813,0.4227556933010151,320.09393003807395,67.80444792421902,0.14142559984542452,10.868666562445235,0.7962712869878892,0.8927508861237223,0.901205754051685
log10_retention_time_s,catboost,boosting,2,3000.0,0.8015092456780597,1.875663742001431,1.0925831876542786,0.39742096722408726,349.8728901844031,65.66940425474877,0.13984902654175418,9.305359158028342,0.801515953542013,0.8955991998780518,0.8939871992549545
log10_retention_time_s,catboost,boosting,3,3000.0,0.7866691421179206,1.9472493292952888,1.1379165946219707,0.4304006853294041,598.6651060014427,68.8020714411186,0.14570733354441973,9.561713483139322,0.7868364784781455,0.8877324524959008,0.8995661220890175
log10_retention_time_s,catboost,boosting,4,3000.0,0.7913154516333447,1.9424309790598895,1.1414014568353257,0.4192048426324255,715.6855552438321,67.21482270090252,0.1461292152381422,9.723755229202395,0.7915013346830994,0.8908026497595078,0.891565991193255
log10_retention_time_s,mlp,neural,0,3000.0,0.921693336545893,1.1863117694000844,0.4513001911853545,0.1359307398948167,110.87261157797141,37.66723747916289,0.08884565310537743,10.776916206627037,0.9216985494694043,0.9600914032307601,0.9733585571243848
log10_retention_time_s,mlp,neural,1,3000.0,0.9017189880678141,1.307897293918111,0.44795576642122786,0.11953572068789994,112.04290684091805,34.82391830892593,0.09822763419576165,11.862789083054984,0.9022211224079607,0.9505741699433757,0.974619419722305
log10_retention_time_s,mlp,neural,2,3000.0,0.9168333906440331,1.2141136453413048,0.44843030638716924,0.11250455803323406,120.92331195390611,33.372127607910365,0.09052401430485855,11.013019597725673,0.9168602093488826,0.9575550598700293,0.9743489337110581
