-1.644895857696556524e-02,1.242483808241249710e+00,1.280404722033821407e+01,-2.455678753183714207e+02
-1.977668859045920990e-02,1.487021570785633129e+00,1.228981754633905510e+01,-2.469726608441872031e+02
-8.335411231035412191e-03,1.126758485630984730e+01,2.906161214010959615e+00,-1.896706997445108698e+02
-1.940249535492772487e-02,4.685572211499293260e+00,8.525330660565309415e+00,-2.509841817773985611e+02
-1.704334565376786070e-02,5.734242091497848470e+00,7.003453718738213318e+00,-2.248232808671905332e+02
-1.919451382165591677e-02,1.519314016388835453e+00,1.328897628259725039e+01,-2.499040237894689653e+02
-1.365154066192234526e-02,6.867485284248596500e+00,5.718825517708912010e+00,-2.144280480166524114e+02
-2.255090975050338606e-03,2.121477900699767005e+01,1.135097090496387962e+00,-1.127993783965112442e+02
-7.296858979418740371e-03,1.717340429240441324e+01,2.634788368735229813e+00,-1.920436793969792575e+02
-3.743814377457007096e-04,3.594580229914603464e+00,5.967195756899947856e-01,-8.905775254506249894e+01
-5.430427026246031214e-03,1.281922707322823429e+00,4.864116543550987437e+00,-2.535907550784791624e+02
-2.008356586625967277e-02,3.752934043730988378e+00,1.163932157429567482e+01,-2.616063622757309872e+02
